Name,Y0,X0,Y1,X1,Confidence,Class
0595_15,13.75155285,32.97166148,214.3775635,115.3212025,0.999966323,1
0440_1,32.4930039,29.0596306,128.6777148,157.0991374,0.99996984,1
0406_4,0.577949077,6.739872366,156.8727236,165.3020532,0.999374807,1
0782_20,15.66746014,21.38118792,171.5881861,133.768545,0.99999845,1
1292_5,24.14146793,14.18181866,181.1297615,141.2463883,0.999998808,1
0129_4,32.1390847,22.67817551,175.0068777,138.5338654,0.999998212,1
0596_15,1.803198457,20.45530406,202.7084172,133.9922769,0.999970794,1
0108_7,14.13617134,22.03062415,170.6330568,151.5417632,0.999913871,1
0319_24,8.223717213,17.2405166,177.3373675,142.922878,0.999873757,1
1287_22,0,19.44197449,216.0533144,109.9626406,0.998108268,1
1918_4,0.697483063,13.03065491,92.64343643,81.62050438,0.999924481,1
0315_6,13.36330533,38.62868348,216.0891924,131.6272416,0.999850094,1
0959_3,14.15662083,24.10028222,153.6421114,148.8237219,0.999969006,1
1998_1,3.205949277,26.57965377,179.8024931,157.425127,0.999284327,1
0674_37,11.53557879,14.90641576,197.668058,114.8558442,0.999997556,1
0189_5,12.16476756,19.08372149,227,129.1701651,0.999999702,1
0906_26,2.282187581,11.89738491,181.6053252,153.6399928,0.999962807,1
0870_32,12.64624092,20.1390937,126.8390805,156.80352,0.999981403,1
0609_6,11.48985663,18.88989356,198.1505836,138.2853085,0.999991775,1
0595_14,1.488016367,32.63313174,286.7945296,116.9053466,0.999928355,1
1672_6,20.49582613,16.82097372,195.9337602,138.8914086,0.999995112,1
0431_11,9.234257787,8.00953117,162.1887922,151.4116505,0.99998647,1
0927_1,15.80627561,21.37203723,212.3736173,133.6308185,0.999469638,1
0488_6,6.117839754,23.78579333,212.6465912,144.8457989,0.999999225,1
0825_7,7.616242409,14.30363345,172.7794556,132.3696272,0.999598861,1
0647_114,21.93754792,32.5335094,178.7699299,142.7230496,0.999994934,1
1700_15,25.19173005,18.42828467,325.6723874,120.0275445,0.999994874,1
0181_2,7.856922984,22.50275326,231.0715433,111.7122499,0.999290109,1
0929_11,13.5249176,1.768260062,73.02162838,29.51048791,0.966318965,1
0245_8,23.92864943,15.64381406,158.8828959,138.3844024,0.999985814,1
0639_25,16.8185395,21.11069059,166.215983,158.7956524,0.999999523,1
1905_3,2.852029681,11.29301056,174.1811607,132.7617985,0.998345733,1
1824_1,17.39254197,10.27198881,193.1291249,149.4757307,0.999991596,1
0883_22,9.035373479,26.23365399,162.0022058,144.2934208,0.999970317,1
0528_18,28.6866352,26.13651288,166.098994,144.8466582,0.999631286,1
0584_19,20.15097314,15.24261644,210.2536448,116.0075444,0.999974012,1
1927_1,14.7655617,18.32413673,254.0614439,130.2118872,0.999961615,1
0862_35,0,23.23045573,185.6911632,140.1208597,0.999975383,1
0120_26,27.12829655,21.67105427,149.7107704,149.4528928,0.999999285,1
1020_13,25.05486608,29.09299302,182.7386141,144.4458053,0.99999845,1
1657_33,13.4702858,22.9161568,178.0451816,152.6908487,0.999999106,1
0048_10,12.07286811,16.21407896,217.5586946,127.8508011,0.99998641,1
0421_25,11.21143088,12.8826603,152.7394097,157.7475098,0.999104083,1
0899_6,14.20947686,30.54524767,213.4847531,124.1196674,0.999991298,1
1851_2,14.44698143,14.97639462,132.2003585,140.9326631,0.999798059,1
0638_3,18.54840016,12.11540657,151.9105597,149.0771986,0.999957621,1
0786_33,22.10541415,19.60707009,154.6723652,134.8888727,0.999999702,1
0329_42,7.443388313,16.52098018,167.5488349,137.2855298,0.99999845,1
0917_9,15.03133407,17.22393867,221.5011668,112.2170062,0.999982059,1
0576_3,3.313105881,44.76260281,194.5414776,162.4041643,0.995059967,1
0172_22,1.111222565,19.36598763,178.0319539,133.5746509,0.999996543,1
1722_7,14.14289039,24.33458045,248.6708257,124.0026718,0.999572873,1
0131_146,17.76175907,25.25122046,183.4580519,139.7098331,0.999992609,1
1763_2,11.47995025,7.422513902,210.6779532,123.0966371,0.999992967,1
1906_10,5.395620167,12.19262847,190.6415847,152.6835241,0.999909639,1
0379_6,1.983164251,12.89833799,187,148.455462,0.999716103,1
0165_1,7.25467208,25.68725994,222.9296665,137.8727818,0.999036551,1
0716_9,14.43645129,13.05922627,184.7244273,139.4109535,0.999998748,1
0716_9,14.55814445,65.69061548,184.1542875,139.0398803,0.587211311,1
0379_4,1.039416701,17.09380761,168.9402257,148.7506711,0.999890804,1
1357_2,9.956673235,36.39486879,187.9206784,132.4833105,0.999998748,1
1540_11,15.32151344,15.87476882,202.6347259,123.8940924,0.999997616,1
0785_16,17.26886442,11.29790425,131.2896217,148.689217,0.999273717,1
0194_29,16.82047305,16.16885167,258.0197906,118.1026431,0.999689877,1
1108_3,4.683027804,15.67857876,200.7386794,134.6247343,0.996737123,1
0333_9,14.50806141,13.73846152,368.9399394,112.6561249,0.999990106,1
1323_8,8.097347587,15.52408835,194.7351496,143.4579856,0.999997377,1
0303_11,12.76633066,19.55151209,178.6159505,140.0390131,0.999481738,1
2029_80,20.46545568,28.31121933,168.1591008,132.9474587,0.999980092,1
1569_18,13.65079594,18.76294309,160.4663032,139.4860885,0.999998808,1
1927_12,20.35183862,17.68670616,174.3130767,136.6227348,0.999919653,1
1810_4,12.77067697,23.05548871,219.9228439,138.5109673,0.999990821,1
0495_24,20.99013251,2.022349834,287.855022,125.4059762,0.999749541,1
0265_19,14.29727355,13.96829554,152.5689644,139.260342,0.99991262,1
0668_11,8.443104148,16.51642326,189.1935552,135.2175561,0.999997914,1
1312_21,14.66354483,9.136170149,118.003648,142.5147846,0.999995351,1
0316_25,22.03632045,20.58478975,205.63854,133.8483279,0.999996245,1
1483_31,1.994561106,21.68756691,183.3757221,143.5131962,0.999729753,1
0187_31,10.30185193,21.05161992,203.4981256,132.119594,0.999997258,1
0388_7,6.01104489,12.55745217,200.7521714,131.4974524,0.99998033,1
0868_11,14.87291044,20.87920341,156.7920359,147.2455635,0.999999285,1
0599_2,4.878840804,15.63666201,227.3934758,130.9726819,0.999974906,1
0460_62,18.55453712,36.62448022,159.754171,136.1664159,0.999984145,1
0033_5,1.68471989,15.39115825,237.3390434,123.1127456,0.999984562,1
0551_31,10.50335363,18.523763,179.5280755,148.5882085,0.999998033,1
0577_73,0.780619144,13.23231626,196.2182541,149.5314626,0.999997616,1
0639_14,23.62024498,15.51529175,183.1120834,148.1022478,0.999998689,1
1875_8,31.4819622,18.67300174,255.8630657,136.1236899,0.999971867,1
1997_1,21.86432913,14.18563598,195.7709408,135.6128868,0.999936998,1
1982_1,14.92114162,20.65794155,174.5235125,146.6135895,0.9999879,1
0124_32,24.53687143,5.775569886,202.8209076,127.2248579,0.999510169,1
0535_9,19.12378049,12.75391239,159.3472899,141.079355,0.999999881,1
0912_138,0,12.93849289,260.6716257,130.7445812,0.999947667,1
0902_31,8.627711236,25.6274347,166.1068454,130.0564352,0.999998987,1
0786_1,25.09229645,28.16326761,183.9479184,118.8153191,0.999999285,1
1297_1,3.720055103,12.35437778,215.6185474,119.9688286,0.999869585,1
0426_77,29.78898621,40.99263382,217.09338,142.127532,0.999905467,1
0290_4,7.039126843,17.25294685,177.8133657,135.7389003,0.999972939,1
0467_12,21.15797442,21.05081588,170.049656,149.7125146,0.999981701,1
0636_9,13.22893047,14.61064544,191.3907092,120.8232093,0.999981225,1
0547_35,18.2727398,23.0012787,191.2702732,143.1565055,0.999999881,1
1527_13,9.135664701,7.108702302,233.7212372,110.2413468,0.999375761,1
1417_91,22.19947445,23.06811476,186.8756961,146.3180652,1,1
1417_127,27.2986066,29.35827112,188.7224709,152.2619858,0.999979854,1
0528_15,24.94458926,31.47070694,214.4877055,124.6636209,0.99999404,1
0647_71,23.95967096,33.10950634,159.223943,136.2535061,0.99999696,1
0087_4,18.61044884,12.5375683,174.9797269,137.1944197,0.999990821,1
1466_2,17.34329629,12.66085246,193.9032127,139.2078815,0.999776959,1
1965_7,11.64590886,21.34670144,170.815782,140.8470045,0.999999642,1
0686_3,7.717992961,40.735984,181.2791482,131.5184146,0.982805729,1
1742_53,4.385658234,7.914837331,166.2074109,135.9916524,0.99926424,1
0085_49,8.734121233,45.91434553,164.5236378,148.7132174,0.985408366,1
0145_11,23.96191326,21.33133757,209.9077854,130.3317146,0.999999642,1
0448_2,1.852030039,7.594118416,177.2084996,131.0599381,0.999970913,1
1036_38,23.84758249,49.27094686,213.8410392,130.9741201,0.999840617,1
0697_3,2.555261374,12.90955648,185.7663798,145.8154671,0.999952435,1
1417_178,22.0126971,31.91602769,200.8895355,144.0482514,0.999999583,1
0717_8,15.41019216,30.05593926,167.0130259,129.2239206,0.999991417,1
1417_238,21.16800696,36.17653415,208.4365681,144.9364275,0.99996531,1
1935_3,15.58623701,28.52889001,224.9649134,141.6230911,0.999957442,1
1121_93,15.82935739,12.26827812,184.6562425,174.9388046,0.999910355,1
1428_18,20.18917856,22.13208809,173.0034652,131.93524,0.998613358,1
0988_2,14.02486059,21.64852363,187.990235,143.5335558,0.999951243,1
0134_1,17.77457377,18.28282237,177.1677791,129.2323656,0.999997139,1
0232_8,8.774051249,6.40942961,167.7401156,144.0843034,0.999974251,1
1935_46,6.929014832,14.33544454,175.6616617,151.597499,0.999948561,1
1406_3,0,9.135988176,267.7872449,130.3417155,0.999672413,1
0655_18,13.99749362,15.89195091,195.7154295,120.9655559,1,1
0848_6,21.62202671,28.29490891,235.774672,127.6315635,0.999996364,1
0199_2,27.70214206,33.00277612,133.8222523,149.7245039,0.999977529,1
0867_53,29.35427356,24.77793172,162.2322621,149.0066022,0.9998492,1
1544_32,2.085768163,18.63846838,213.7084485,140.9678085,0.999990463,1
1202_3,5.470320165,18.64721066,142.160282,154.3596752,0.99998796,1
1221_21,45.94709519,23.17185125,191.2204856,136.179701,0.99406898,1
0643_1,1.125203669,8.585342914,137.2115048,153.1385046,0.999255002,1
0060_21,18.17638233,23.93315768,157.0257431,132.3639916,0.999997795,1
1203_2,14.51657486,16.91553244,112.822937,143.9745829,0.999931335,1
0153_62,10.16648933,20.34927249,184.7478673,139.6157402,0.999182284,1
0268_25,21.87708831,27.04878893,162.1663001,122.8329257,0.995157838,1
0906_17,10.28241801,23.36600304,133.1278896,135.0380993,0.998499393,1
0701_21,15.00561786,31.73540807,178.1702826,126.9813206,0.99882412,1
1796_2,4.87042892,18.40397686,204.6479919,144.281716,0.999277949,1
0683_10,15.13355941,32.4046208,175.1219741,137.6510882,0.996662021,1
0907_4,10.66636911,24.42639908,169.6235067,145.9409677,0.999956965,1
0456_4,15.59951565,33.87167081,152.477603,133.9269221,0.999999225,1
1407_11,15.04146111,28.94139615,168.1707301,141.8110112,0.999992549,1
1083_10,1.788819551,1.66144529,290.5647805,99.91013801,0.999563575,1
0162_75,12.6334784,17.03251451,177.4490964,137.9796267,0.999945402,1
0713_5,6.461662412,7.059391886,152.3291048,132.6990038,0.999970436,1
0281_19,14.17497,57.13779956,172.5585846,144.2413357,0.996427774,1
0299_28,16.09377134,23.72617722,174.6678944,147.7949705,0.999960303,1
0647_99,20.71718293,19.65820006,195.4698384,145.6643261,0.999999285,1
0842_10,9.236357063,12.72645196,181.3475025,157.5985,0.999443948,1
1425_8,5.005360097,20.64973548,185.7409776,127.9761344,0.999995947,1
1020_197,17.7995764,24.57011238,182.3665509,127.8083223,0.999999046,1
0315_9,10.6445767,23.04493466,269.4132131,126.7996579,0.989862442,1
1902_34,15.19918031,12.65261874,235.1062849,152.1528053,0.999141812,1
1020_188,23.32832739,33.02128291,189.6576482,128.8962228,0.999971449,1
0899_1,10.69115394,33.14879197,220.382981,124.7900614,0.999387145,1
1184_26,3.69490099,12.99880475,145.9091673,159.8830312,0.999984741,1
0501_3,19.60664117,21.32981095,195.3172441,145.5829791,0.999999762,1
1000_16,19.5312582,26.77363658,156.4307504,143.2856344,0.999992132,1
1816_9,13.22818494,16.06818679,187.0497776,147.3471463,0.997123957,1
0167_79,24.25642467,22.93162644,159.1695726,142.3777163,0.999988794,1
1038_8,16.4909021,18.62240553,184.1872041,141.8378171,0.999992967,1
0111_26,10.61286449,21.97478789,176.6386431,118.6205978,0.999839306,1
0104_21,23.20050141,35.53700113,193.0702238,140.3962808,0.999974489,1
1205_15,5.124692112,20.77029106,173.4013771,147.2999418,0.999982715,1
0235_3,18.86281943,25.5192132,334.5815825,103.2719836,0.999999821,1
0904_2,9.283022583,16.90020204,194.655722,149.0573634,0.999998331,1
0486_7,14.70139003,3.251684636,163.408508,143.2845293,0.999871373,1
0336_8,18.78526941,14.72837201,148.6106861,147.3477261,0.999870598,1
2029_38,21.24384382,40.26262772,168.1225501,133.4397837,0.999998629,1
1971_27,16.77037221,27.33000991,159.2013798,149.3404758,0.999997616,1
1979_58,23.52868187,15.44885951,226.4144565,135.5798104,0.999999404,1
1248_1,15.67165107,27.96585333,183.9856015,148.1102105,0.999994636,1
1703_3,12.36869776,22.68822968,177.7131886,132.5975338,0.999804556,1
1407_25,22.55971915,3.871825069,171.000874,147.9879607,0.999993443,1
0518_17,11.3991257,13.03676909,200.2561268,130.3100465,0.999998331,1
1594_8,21.16178215,13.4657205,171.1146677,129.2007953,0.999986768,1
1435_9,7.027131617,32.33210659,187.0371994,135.4556875,0.999786258,1
0815_110,28.49328214,39.00825158,165.123368,149.1291016,0.999866962,1
1742_27,5.155150443,14.2719399,178.9155114,135.2576261,0.999816775,1
0897_6,1.650089383,14.64847246,247.4890313,127.7638134,0.999994636,1
1430_7,15.64477283,20.6563181,215.3041168,133.3923676,0.999998569,1
0681_15,9.449980259,28.56929383,275.2150977,126.4544691,0.999925375,1
1998_4,19.67158592,16.31318334,144.6240814,147.3069549,0.999998927,1
0517_66,25.60026026,28.15891635,198.2903266,145.3668453,0.999999762,1
0060_13,15.68173224,15.46171236,169.9522793,143.0671705,0.999999762,1
0484_21,17.32044965,31.35112765,153.5288367,145.6765838,0.999934554,1
2000_34,21.73295403,38.77528965,201.276556,141.3024807,0.999994636,1
0104_18,14.58101213,40.31823599,194.3740207,119.5202399,0.999967039,1
1020_124,10.14423662,21.95316678,169.9243428,147.3696413,0.999998808,1
1065_2,6.542160928,16.14552167,154.3905375,142.4048843,0.99988544,1
1669_6,21.70846212,17.41461372,209.8896009,121.6282344,0.999998808,1
1373_32,1.265374422,5.101621568,158.7165202,147.0517251,0.998856544,1
0815_49,23.83950609,27.90551767,169.1996169,145.5091715,0.99995774,1
0495_27,15.68363866,17.58690384,183.5533479,145.3455414,0.99997282,1
0348_15,0,16.52880299,208.6210953,136.2500489,0.999999225,1
0906_44,17.37502676,33.82635498,153.6075411,141.5828733,0.999987781,1
1364_1,4.227253407,15.98862237,194.3939817,128.8842553,0.999998569,1
0412_3,14.48935413,20.34828782,180.7240946,150.1512136,0.999993801,1
1443_1,13.97996762,36.22419727,171.5857955,153.8505017,0.999992907,1
0324_7,9.462864995,21.57179552,169.1428671,143.5278291,0.999997973,1
0701_31,31.37198102,30.19424641,201.4218718,142.6899799,0.999993205,1
1948_4,7.503665775,16.22212797,198.6120161,117.1713977,0.999952734,1
0440_2,14.00522009,17.60406211,245.8510637,136.2158531,0.999999523,1
0441_30,10.7760731,5.789618939,178.2489288,135.0208753,0.999872923,1
1558_14,5.050808817,9.580096096,168.0680281,136.2412212,0.999979556,1
1377_5,23.65800008,11.3884083,276.0233057,130.8732816,0.999858499,1
1282_1,4.413025677,15.73765159,181.4993267,127.5029594,0.999996901,1
0780_39,16.54984769,36.27918112,168.0048666,136.9358636,0.99913305,1
0088_48,11.73449636,23.28860673,169.3362541,149.3953246,0.999998689,1
0724_12,2.352252841,2.2534419,192.0780708,128.915544,0.999869466,1
1549_2,37.66454664,17.50161588,123.2283794,145.5292475,0.997098327,1
0446_4,18.24608275,23.84030476,156.9511503,150.9985185,0.999997318,1
0080_8,0.105486602,3.595588386,58.52604079,160.167181,0.997032881,1
1764_67,5.888742417,14.55142221,159.6232291,151.5205446,0.999521017,1
1700_17,26.49786061,38.18321627,151.8150392,112.4759493,0.997396946,1
0647_37,16.64833188,27.96702844,208.9748991,127.5548277,0.999998927,1
1200_3,13.82137352,13.19480631,194.6182881,130.810956,0.999991953,1
1971_11,6.937323809,12.26325974,158.4965873,135.1177573,0.999834299,1
0528_19,15.31562752,20.57369351,163.7460938,155.8265388,0.999999285,1
1926_2,6.399261951,12.4041099,155.8845967,155.0191546,0.999986172,1
0647_28,14.29564288,22.04350293,204.8147707,149.8163381,0.999994278,1
1322_21,8.323036671,21.58480927,156.6904982,141.0236263,0.999999166,1
1307_4,16.87321419,5.997061819,245.6083544,109.1773449,0.999976218,1
0145_14,19.24940684,23.45401606,158.945726,142.6406105,0.999999762,1
0306_36,29.00060678,27.1379137,245.1042578,135.3672409,0.999999166,1
0695_41,20.68847358,19.66998166,201.701827,138.7553551,0.999997735,1
1889_11,15.72963282,14.11116076,189.0081018,150.5968297,0.999970615,1
0912_114,38.77196741,25.86821508,254.9068699,119.6143332,0.999952197,1
0631_9,5.139183223,12.98049715,186.4727594,143.0855781,0.999912679,1
0324_3,4.640571028,18.11554107,182.2791225,132.0500455,0.999834538,1
0422_19,20.21438295,14.14877623,189.3560116,140.537366,0.998205125,1
1483_12,13.8764053,11.76400539,170.1247231,156.5805345,0.999975324,1
1713_28,18.8577987,17.41472268,224.3802987,111.6183107,0.999997318,1
0926_5,0,12.37644124,186.5954646,137.8681195,0.99992764,1
0152_1,21.72046745,17.41746783,113.7685523,152.796003,0.999987364,1
1242_55,17.20276657,7.771544009,247.9822551,102.6195598,0.999924779,1
1700_33,21.27003184,41.96585098,229.6616024,130.9830079,0.96186471,1
0094_3,12.42170632,13.75790513,211.0175598,145.7135446,0.9996593,1
0867_60,20.46874827,24.97770602,196.8914682,142.631696,0.999994159,1
0824_12,20.41752648,7.148241401,166.8702253,137.538221,0.999939442,1
0167_84,13.63133132,12.04456955,190.6922364,138.3074704,0.999986827,1
0587_4,9.62703526,14.03737172,162.9520044,142.7327192,0.999993086,1
0803_29,16.24852648,16.4222495,154.962279,151.0740455,0.99996376,1
0339_10,4.028394073,25.60733843,171.9672807,114.9886453,0.999861598,1
0442_1,12.74152306,29.30915555,215.1426194,146.4901184,0.999978423,1
1993_16,15.74087721,18.75280383,167.6718149,136.8744169,0.999999106,1
0541_1,7.313642353,9.778820813,138.8323113,140.0446301,0.999794126,1
0796_4,17.17716828,14.39671206,209.8295867,129.1802711,0.999822795,1
1508_2,0.167416334,14.69127125,156.81335,131.9554791,0.999996245,1
0116_17,18.09996289,32.17555815,235.5695549,126.1128225,0.999996185,1
0117_7,19.34763858,12.30579838,131.3064033,160.0645781,0.996518254,1
0338_6,0.286806375,19.0340732,160.0602919,127.1154678,0.999997258,1
0555_7,19.44872081,31.227458,230.802264,132.4130311,0.999999702,1
1680_4,19.8568745,11.49966371,158.9996471,148.8430537,0.999977589,1
0299_26,9.952996016,21.94550908,164.4482067,139.8113245,0.999868572,1
0268_38,8.445713162,21.1427902,172.1687094,148.2616963,0.999755561,1
1313_1,27.6815013,9.849405617,246.6027222,113.8977686,0.999998987,1
1713_35,23.05869448,25.70409906,175.7723783,114.6424209,0.999778509,1
1323_2,16.47749126,12.27461874,186.2548792,138.2414609,0.999876738,1
1861_1,10.13791698,11.78616509,212.9844078,132.9873234,0.999881446,1
0587_36,9.573605359,9.924731851,118.9748124,146.3458508,0.999992132,1
0190_40,19.22939539,17.95863739,191.9134412,126.8852416,0.999897838,1
0869_26,5.289293289,21.45313051,173.8558044,140.688262,0.999999285,1
0639_82,22.14797735,20.21752691,191.0948434,149.3455843,0.999999762,1
1020_123,6.616071105,19.39714846,160.4725294,140.8498237,0.999994397,1
1201_31,6.801866144,14.77334023,135.0762749,161.6416397,0.999959469,1
1176_33,7.791486114,16.26138449,194.1517832,139.801195,0.999961913,1
1478_7,9.523991048,19.25457913,193.1129757,139.7211809,0.999989986,1
0460_102,23.91838503,16.42930311,242.77969,131.2849209,1,1
0848_188,16.76746702,37.68699789,157.4749578,140.6034012,0.99995327,1
2041_2,22.28644919,31.48862082,252.3063384,138.7677476,0.999999166,1
0708_23,20.64058578,21.24372765,207.1261407,126.3054527,0.999935865,1
0528_20,18.30317885,21.15864351,191.8887175,147.081816,0.999997914,1
0788_3,20.79679406,17.60925058,189.0469912,144.9832211,0.999993443,1
0134_25,15.88683057,24.52007246,213.4228513,139.2235723,0.999888897,1
1336_41,10.7296257,19.74279898,189.037159,141.5621278,0.999645472,1
1020_42,18.29311556,20.26193571,180.9968227,128.9698966,0.999728203,1
1967_6,44.75811493,28.95390257,196.9997728,130.5591297,0.999995112,1
0661_3,8.421959817,7.528702021,230.454147,128.1437272,0.99994421,1
1887_2,2.882102877,16.7545867,156.3527459,154.3583894,0.999661088,1
0099_56,7.334125847,15.37892947,160.6109945,139.3570305,0.999964356,1
0264_5,11.4183785,28.21156448,156.4175158,138.6756492,0.999910235,1
0697_11,18.45006993,14.66872796,197.8458945,126.4513696,0.999998748,1
0929_10,0.582595825,0.041519642,63.41436768,49,0.999927282,1
1477_3,14.48632255,1.323904842,216.9109404,108.1698835,0.999842942,1
0348_12,1.832336038,11.74816155,226.7747873,126.3891664,0.999994218,1
1250_4,29.49068639,1.049952656,178.7658092,129.196914,0.999976337,1
0441_27,5.498884499,14.40712267,174.1109306,118.0619581,0.999975801,1
0639_71,20.90466213,21.07321823,203.1151845,137.4510189,0.999999762,1
0621_16,23.61637151,18.69927931,154.2828916,139.8926754,0.999990463,1
1020_7,28.3246783,22.0757497,163.0748992,154.234116,0.936050951,1
0223_18,7.409804285,21.73107913,200.0886768,120.5855516,0.999968052,1
2029_172,8.778380156,17.83929035,196.5398329,134.7567108,0.999999642,1
0024_24,4.898524225,26.55227512,187.153137,134.838092,0.999966085,1
0075_9,11.6702182,17.31388342,178.0363368,127.5946814,0.99999845,1
0907_1,1.129279345,19.3993603,193.1460773,118.0434222,0.999948323,1
0347_5,26.76736343,15.8010323,179.7159591,140.9962354,0.999992192,1
0302_4,5.993544638,14.24043357,175.3830503,137.3609555,0.999993861,1
0104_19,20.23549527,28.97187576,221.1030453,109.7176398,0.999944091,1
0107_6,14.90158647,17.84168333,197.8693983,129.2688131,0.999613047,1
1407_31,17.09875417,22.35334727,181.0605251,119.3672966,0.999999046,1
0162_13,7.780290246,3.224439919,217.0069003,134.5565379,0.999077082,1
1309_7,14.93455786,12.81336546,184.5877911,141.6673815,0.999999762,1
1227_4,20.41878954,13.48362175,183.3145301,125.130097,0.999999046,1
1130_18,20.78317493,18.46559554,148.9557615,138.5138488,0.999995708,1
0431_2,10.03708693,8.114313334,288.816787,103.5676274,0.999976516,1
1256_11,0.668646544,21.61860198,270.9605545,130.5690947,0.999830544,1
1975_47,23.45950305,32.7400527,190.5336374,149.5902271,0.999997735,1
0608_7,20.52910674,25.56032458,87.50014222,161.9629058,0.994977355,1
0919_39,19.28514978,29.19203809,200.4092726,133.0510957,0.999994397,1
0460_48,9.417528659,20.63369966,304.0243107,136.6918094,0.999485016,1
0313_1,7.515578449,15.78524336,259.4495053,114.9597019,0.999993086,1
0018_4,32.8660351,22.96679801,266.734837,129.0711527,0.999995589,1
1336_35,23.46106029,31.40886685,180.5380414,133.0499246,0.999992251,1
0275_5,1.203489333,10.27033523,212.3464075,122.7020061,0.999984026,1
1574_4,1.48437205,20.7076993,183.6463044,140.2025317,0.99996388,1
0744_1,17.97949821,18.84594178,161.3578007,156.8236127,0.999994099,1
0676_25,24.84654322,25.27348188,155.2355165,143.0302942,0.998528838,1
0967_46,24.70921457,18.90931052,141.7485338,155.2092168,0.999999821,1
0793_6,11.39687183,17.98049033,166.7951202,124.3282548,0.997310877,1
1303_3,3.251859516,18.51975971,179.819002,142.0667891,0.999906003,1
0271_6,30.42874396,18.45189929,179.5598531,149.4307365,0.999967813,1
1582_21,3.075500876,26.46582291,325.2723438,125.361933,0.99987942,1
0458_3,0.757671773,27.77178738,163.8157914,124.820598,0.996593595,1
0371_7,10.63813823,14.17686805,155.1942567,145.1655405,0.999999404,1
0881_197,23.32938808,22.82886529,170.0000303,163.2893999,0.999992251,1
0621_9,14.99778962,37.12643677,153.1755316,129.3216402,0.999957323,1
0533_9,0.963525951,8.07430467,124.2306551,145.2477294,0.999971867,1
0994_15,29.95885178,21.86214361,190.6664783,133.5293705,0.999992549,1
1818_1,19.37927514,11.11827224,184.1203544,124.1060257,0.999994755,1
0550_33,10.53619176,9.590960383,145.5446586,147.4105556,0.999997377,1
0790_32,9.030837566,29.09824133,174.1005822,163.6181563,0.999364018,1
0909_9,11.96191019,14.37075377,157.7495725,150.9893728,0.99994576,1
1680_17,13.85508493,11.90745315,128.1984899,154.4983506,0.999939561,1
1343_1,5.012085766,31.16105783,190.26143,128.7008815,0.999925613,1
1009_11,18.67885578,10.87860364,198.4365981,105.3069411,0.999970675,1
1686_1,27.10089236,27.4133049,194.3640098,140.0667626,0.999999285,1
0131_112,23.7582331,38.64719063,162.6696939,139.682477,0.999995828,1
0321_14,14.88612342,15.72637269,161.3749847,132.2563233,0.999946237,1
0426_8,17.00043875,36.93914232,220.4360332,136.3492788,0.999997973,1
2027_3,7.920449704,9.551658481,146.6310737,143.8862079,0.999988437,1
0572_1,14.39353859,15.70690235,180.5017337,143.1773107,0.999999285,1
0326_4,16.98532262,13.53481096,191.0743482,138.4585256,0.99987185,1
1020_98,23.91719985,28.00750136,176.9660075,130.4590648,0.999922633,1
1644_34,21.53203222,18.70996296,161.5034149,141.1965911,0.999998927,1
0335_9,13.3677921,17.49225307,142.9454143,128.7864891,0.999997139,1
0637_2,19.64089781,21.50521186,232.6477191,116.9235502,0.99999088,1
0533_24,23.37050784,13.8196173,168.9896424,155.1479062,0.99998337,1
0632_14,15.8065398,26.11294165,207.2846767,149.6151197,0.999916315,1
1251_10,15.26688686,3.764125139,172.9770695,146.8555588,0.999999404,1
1935_33,18.83776823,20.25905433,222.623993,131.8406289,0.999998927,1
1580_1,14.6605415,23.66589642,240.1630404,115.7173246,0.999979138,1
0648_2,21.1655589,13.61243978,344.3485049,125.8996224,0.999999762,1
1975_92,31.99729443,21.23242009,151.7431126,154.5733287,0.999995112,1
0162_34,33.71711349,19.08127153,181.3907242,131.8863068,0.99988091,1
0198_3,13.76617685,26.26030466,150.7871252,146.4172893,0.999993443,1
0805_2,0,0,254.345389,106.9377279,0.997202158,1
0124_20,23.39303881,16.73228592,153.9079902,144.6535006,0.99874258,1
0324_12,2.100649774,12.46456388,181.3680301,132.5714539,0.999829292,1
1930_8,2.584893107,14.21233571,159.6650485,159.0172302,0.999993086,1
0407_7,8.670504957,20.59877416,216.3581032,121.7466588,0.999999285,1
1715_15,12.10303456,15.95327944,188.4173847,140.0481355,0.999998808,1
0803_31,10.12056938,16.81651783,209.8155487,151.6863511,0.999961495,1
1889_5,13.79649603,13.57274982,198.4457368,122.4688532,0.999991953,1
0994_18,27.55528101,8.852158517,168.6028998,130.4169728,0.999991655,1
0366_4,12.37732181,18.36497232,201.7278657,144.1615772,0.999980927,1
0277_2,19.18440494,26.96353033,212.2627398,132.3279568,0.999658465,1
0290_7,12.01279283,23.60065654,173.7397462,135.4563934,0.999947608,1
2033_21,13.24975419,16.80676943,139.3139563,145.4831843,0.999965191,1
0472_3,24.04364112,27.1269173,170.542671,139.8032561,0.999819398,1
0795_3,10.72697604,22.59699363,221.9706895,144.1987693,0.996871233,1
1242_13,7.944739312,6.592030674,210.9121013,139.9140286,0.999938607,1
1303_8,2.631504476,22.07260153,130.1670063,146.1989447,0.919318318,1
1303_8,4.928831637,77.70658422,130.6910437,151.4152944,0.697964668,1
1770_7,4.998776555,19.94487494,229.8355072,145.9616087,0.999690652,1
1200_21,7.35411182,17.05243006,181.1301639,151.4742209,0.999992847,1
1430_13,4.599819362,19.55571207,221.3682737,131.2402958,0.99996227,1
